scenario_id,industry,erp_system,product,e2e_scenario_name,business_description,modules,data_sources,priority,test_type,auto_feasibility,integration_hint
GVT-D365-064,GovTech,Dynamics 365,D365 GovTech Process 64,GovTech E2E #64: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-065,GovTech,Dynamics 365,D365 GovTech Process 65,GovTech E2E #65: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-066,GovTech,Dynamics 365,D365 GovTech Process 66,GovTech E2E #66: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-067,GovTech,Dynamics 365,D365 GovTech Process 67,GovTech E2E #67: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-068,GovTech,Dynamics 365,D365 GovTech Process 68,GovTech E2E #68: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-069,GovTech,Dynamics 365,D365 GovTech Process 69,GovTech E2E #69: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-070,GovTech,Dynamics 365,D365 GovTech Process 70,GovTech E2E #70: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-071,GovTech,Dynamics 365,D365 GovTech Process 71,GovTech E2E #71: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-072,GovTech,Dynamics 365,D365 GovTech Process 72,GovTech E2E #72: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-073,GovTech,Dynamics 365,D365 GovTech Process 73,GovTech E2E #73: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-074,GovTech,Dynamics 365,D365 GovTech Process 74,GovTech E2E #74: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-075,GovTech,Dynamics 365,D365 GovTech Process 75,GovTech E2E #75: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-076,GovTech,Dynamics 365,D365 GovTech Process 76,GovTech E2E #76: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-077,GovTech,Dynamics 365,D365 GovTech Process 77,GovTech E2E #77: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-078,GovTech,Dynamics 365,D365 GovTech Process 78,GovTech E2E #78: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-079,GovTech,Dynamics 365,D365 GovTech Process 79,GovTech E2E #79: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-080,GovTech,Dynamics 365,D365 GovTech Process 80,GovTech E2E #80: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-081,GovTech,Dynamics 365,D365 GovTech Process 81,GovTech E2E #81: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-082,GovTech,Dynamics 365,D365 GovTech Process 82,GovTech E2E #82: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-083,GovTech,Dynamics 365,D365 GovTech Process 83,GovTech E2E #83: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-084,GovTech,Dynamics 365,D365 GovTech Process 84,GovTech E2E #84: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-085,GovTech,Dynamics 365,D365 GovTech Process 85,GovTech E2E #85: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-086,GovTech,Dynamics 365,D365 GovTech Process 86,GovTech E2E #86: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-087,GovTech,Dynamics 365,D365 GovTech Process 87,GovTech E2E #87: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-088,GovTech,Dynamics 365,D365 GovTech Process 88,GovTech E2E #88: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-089,GovTech,Dynamics 365,D365 GovTech Process 89,GovTech E2E #89: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-090,GovTech,Dynamics 365,D365 GovTech Process 90,GovTech E2E #90: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-091,GovTech,Dynamics 365,D365 GovTech Process 91,GovTech E2E #91: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-092,GovTech,Dynamics 365,D365 GovTech Process 92,GovTech E2E #92: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-093,GovTech,Dynamics 365,D365 GovTech Process 93,GovTech E2E #93: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-094,GovTech,Dynamics 365,D365 GovTech Process 94,GovTech E2E #94: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-095,GovTech,Dynamics 365,D365 GovTech Process 95,GovTech E2E #95: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-096,GovTech,Dynamics 365,D365 GovTech Process 96,GovTech E2E #96: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-097,GovTech,Dynamics 365,D365 GovTech Process 97,GovTech E2E #97: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-098,GovTech,Dynamics 365,D365 GovTech Process 98,GovTech E2E #98: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-099,GovTech,Dynamics 365,D365 GovTech Process 99,GovTech E2E #99: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-100,GovTech,Dynamics 365,D365 GovTech Process 100,GovTech E2E #100: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-101,GovTech,Dynamics 365,D365 GovTech Process 101,GovTech E2E #101: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-102,GovTech,Dynamics 365,D365 GovTech Process 102,GovTech E2E #102: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-103,GovTech,Dynamics 365,D365 GovTech Process 103,GovTech E2E #103: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-104,GovTech,Dynamics 365,D365 GovTech Process 104,GovTech E2E #104: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-105,GovTech,Dynamics 365,D365 GovTech Process 105,GovTech E2E #105: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-106,GovTech,Dynamics 365,D365 GovTech Process 106,GovTech E2E #106: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-107,GovTech,Dynamics 365,D365 GovTech Process 107,GovTech E2E #107: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-108,GovTech,Dynamics 365,D365 GovTech Process 108,GovTech E2E #108: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-109,GovTech,Dynamics 365,D365 GovTech Process 109,GovTech E2E #109: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-110,GovTech,Dynamics 365,D365 GovTech Process 110,GovTech E2E #110: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-111,GovTech,Dynamics 365,D365 GovTech Process 111,GovTech E2E #111: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-112,GovTech,Dynamics 365,D365 GovTech Process 112,GovTech E2E #112: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-113,GovTech,Dynamics 365,D365 GovTech Process 113,GovTech E2E #113: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-114,GovTech,Dynamics 365,D365 GovTech Process 114,GovTech E2E #114: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
