Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-SA-03841,Sales,Order,Education,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Security,Reassign Education Sales Order,User has Sales access and Education data is configured,"1. Navigate to Order.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Reassign and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Low,Functional
SF-SA-03842,Sales,Order,Education,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Accessibility,Submit Education Sales Order,User has Sales access and Education data is configured,"1. Navigate to Order.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Submit and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,Performance
SF-SA-03843,Sales,Order,Education,Campaign -> Lead -> Conversion -> Opp -> Revenue,Accessibility,Clone Education Sales Order,User has Sales access and Education data is configured,"1. Navigate to Order.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Clone and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Medium,Regression
SF-SA-03844,Sales,Order,Education,Campaign -> Lead -> Conversion -> Opp -> Revenue,Integration,Close Education Sales Order,User has Sales access and Education data is configured,"1. Navigate to Order.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Close and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Medium,Functional
SF-SA-03845,Sales,Order,Education,Account -> Contact -> Opp -> Close Won,Mobile,Update Education Sales Order,User has Sales access and Education data is configured,"1. Navigate to Order.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Update and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,High,Accessibility
SF-SA-03846,Sales,Order,Education,Account -> Contact -> Opp -> Close Won,Regression,Approve Education Sales Order,User has Sales access and Education data is configured,"1. Navigate to Order.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Approve and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Medium,Mobile
SF-SA-03847,Sales,Order,Healthcare,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Accessibility,Validate Healthcare Sales Order,User has Sales access and Healthcare data is configured,"1. Navigate to Order.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Validate and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Medium,Integration
SF-SA-03848,Sales,Order,Healthcare,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Security,Archive Healthcare Sales Order,User has Sales access and Healthcare data is configured,"1. Navigate to Order.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Archive and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,Integration
SF-SA-03849,Sales,Order,Healthcare,Campaign -> Lead -> Conversion -> Opp -> Revenue,Mobile,Restore Healthcare Sales Order,User has Sales access and Healthcare data is configured,"1. Navigate to Order.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Restore and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Regression
SF-SA-03850,Sales,Order,Healthcare,Campaign -> Lead -> Conversion -> Opp -> Revenue,Security,Delete Healthcare Sales Order,User has Sales access and Healthcare data is configured,"1. Navigate to Order.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Delete and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Medium,UI
SF-SA-03851,Sales,Order,Healthcare,Account -> Contact -> Opp -> Close Won,UI,Create Healthcare Sales Order,User has Sales access and Healthcare data is configured,"1. Navigate to Order.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Create and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Functional
SF-SA-03852,Sales,Order,Healthcare,Account -> Contact -> Opp -> Close Won,Functional,Search Healthcare Sales Order,User has Sales access and Healthcare data is configured,"1. Navigate to Order.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Search and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,High,UI
SF-SA-03853,Sales,Pricebook,Retail Banking,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Accessibility,Reject Retail Banking Sales Pricebook,User has Sales access and Retail Banking data is configured,"1. Navigate to Pricebook.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Reject and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,Regression
SF-SA-03854,Sales,Pricebook,Retail Banking,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Mobile,Bulk Edit Retail Banking Sales Pricebook,User has Sales access and Retail Banking data is configured,"1. Navigate to Pricebook.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Bulk Edit and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Low,Accessibility
SF-SA-03855,Sales,Pricebook,Retail Banking,Campaign -> Lead -> Conversion -> Opp -> Revenue,Regression,Clone Retail Banking Sales Pricebook,User has Sales access and Retail Banking data is configured,"1. Navigate to Pricebook.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Clone and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,UI
SF-SA-03856,Sales,Pricebook,Retail Banking,Campaign -> Lead -> Conversion -> Opp -> Revenue,Mobile,Archive Retail Banking Sales Pricebook,User has Sales access and Retail Banking data is configured,"1. Navigate to Pricebook.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Archive and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Low,UI
SF-SA-03857,Sales,Pricebook,Retail Banking,Account -> Contact -> Opp -> Close Won,Mobile,Approve Retail Banking Sales Pricebook,User has Sales access and Retail Banking data is configured,"1. Navigate to Pricebook.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Approve and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Medium,Security
SF-SA-03858,Sales,Pricebook,Retail Banking,Account -> Contact -> Opp -> Close Won,Accessibility,Close Retail Banking Sales Pricebook,User has Sales access and Retail Banking data is configured,"1. Navigate to Pricebook.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Close and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,High,Regression
SF-SA-03859,Sales,Pricebook,Manufacturing,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Security,Close Manufacturing Sales Pricebook,User has Sales access and Manufacturing data is configured,"1. Navigate to Pricebook.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Close and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,Security
SF-SA-03860,Sales,Pricebook,Manufacturing,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Mobile,Reject Manufacturing Sales Pricebook,User has Sales access and Manufacturing data is configured,"1. Navigate to Pricebook.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Reject and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,Performance
SF-SA-03861,Sales,Pricebook,Manufacturing,Campaign -> Lead -> Conversion -> Opp -> Revenue,Security,Restore Manufacturing Sales Pricebook,User has Sales access and Manufacturing data is configured,"1. Navigate to Pricebook.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Restore and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Performance
SF-SA-03862,Sales,Pricebook,Manufacturing,Campaign -> Lead -> Conversion -> Opp -> Revenue,Performance,Reject Manufacturing Sales Pricebook,User has Sales access and Manufacturing data is configured,"1. Navigate to Pricebook.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Reject and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Mobile
SF-SA-03863,Sales,Pricebook,Manufacturing,Account -> Contact -> Opp -> Close Won,Accessibility,Reassign Manufacturing Sales Pricebook,User has Sales access and Manufacturing data is configured,"1. Navigate to Pricebook.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Reassign and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,High,Functional
SF-SA-03864,Sales,Pricebook,Manufacturing,Account -> Contact -> Opp -> Close Won,Integration,Archive Manufacturing Sales Pricebook,User has Sales access and Manufacturing data is configured,"1. Navigate to Pricebook.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Archive and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Integration
SF-SA-03865,Sales,Pricebook,Retail,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Performance,Submit Retail Sales Pricebook,User has Sales access and Retail data is configured,"1. Navigate to Pricebook.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Submit and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,Functional
SF-SA-03866,Sales,Pricebook,Retail,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Functional,Bulk Edit Retail Sales Pricebook,User has Sales access and Retail data is configured,"1. Navigate to Pricebook.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Bulk Edit and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Medium,Functional
SF-SA-03867,Sales,Pricebook,Retail,Campaign -> Lead -> Conversion -> Opp -> Revenue,UI,Update Retail Sales Pricebook,User has Sales access and Retail data is configured,"1. Navigate to Pricebook.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Update and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Security
SF-SA-03868,Sales,Pricebook,Retail,Campaign -> Lead -> Conversion -> Opp -> Revenue,Mobile,Restore Retail Sales Pricebook,User has Sales access and Retail data is configured,"1. Navigate to Pricebook.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Restore and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Functional
SF-SA-03869,Sales,Pricebook,Retail,Account -> Contact -> Opp -> Close Won,Performance,Update Retail Sales Pricebook,User has Sales access and Retail data is configured,"1. Navigate to Pricebook.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Update and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Mobile
SF-SA-03870,Sales,Pricebook,Retail,Account -> Contact -> Opp -> Close Won,Integration,Approve Retail Sales Pricebook,User has Sales access and Retail data is configured,"1. Navigate to Pricebook.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Approve and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Medium,Security
SF-SA-03871,Sales,Pricebook,Insurance,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Functional,Reject Insurance Sales Pricebook,User has Sales access and Insurance data is configured,"1. Navigate to Pricebook.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Reject and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,Mobile
