Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
WD-03682,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03683,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03684,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03685,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03686,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03687,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03688,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03689,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03690,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03691,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03692,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03693,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03694,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03695,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03696,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03697,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03698,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03699,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03700,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03701,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03702,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03703,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03704,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03705,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03706,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03707,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03708,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03709,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03710,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03711,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03712,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03713,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03714,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03715,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03716,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03717,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03718,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03719,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03720,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03721,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03722,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03723,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03724,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03725,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03726,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03727,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03728,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03729,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03730,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03731,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03732,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03733,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03734,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03735,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03736,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03737,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03738,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03739,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03740,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03741,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03742,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03743,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03744,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03745,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03746,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03747,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03748,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03749,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03750,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03751,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03752,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03753,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03754,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03755,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03756,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03757,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03758,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03759,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03760,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03761,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03762,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03763,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03764,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03765,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03766,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03767,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03768,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03769,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03770,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03771,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03772,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03773,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03774,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03775,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-03776,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
