Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-MA-04240,Marketing,Personalization,Education,Cart Abandon -> Journey -> SMS -> Conversion -> Case,UI,Edit Education Marketing Personalization,User has Marketing access and Education data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Edit and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Mobile
SF-MA-04241,Marketing,Personalization,Education,Consent Capture -> Segment -> Journey -> Send -> Response,Performance,Archive Education Marketing Personalization,User has Marketing access and Education data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Archive and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Mobile
SF-MA-04242,Marketing,Personalization,Education,Consent Capture -> Segment -> Journey -> Send -> Response,Accessibility,Edit Education Marketing Personalization,User has Marketing access and Education data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Edit and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,UI
SF-MA-04243,Marketing,Personalization,Nonprofit,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Security,Create Nonprofit Marketing Personalization,User has Marketing access and Nonprofit data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Create and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Security
SF-MA-04244,Marketing,Personalization,Nonprofit,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,UI,Reassign Nonprofit Marketing Personalization,User has Marketing access and Nonprofit data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Reassign and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,UI
SF-MA-04245,Marketing,Personalization,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Mobile,Edit Nonprofit Marketing Personalization,User has Marketing access and Nonprofit data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Edit and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Performance
SF-MA-04246,Marketing,Personalization,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Performance,Bulk Edit Nonprofit Marketing Personalization,User has Marketing access and Nonprofit data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Bulk Edit and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Functional
SF-MA-04247,Marketing,Personalization,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,Performance,Close Nonprofit Marketing Personalization,User has Marketing access and Nonprofit data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Close and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Accessibility
SF-MA-04248,Marketing,Personalization,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,Security,Archive Nonprofit Marketing Personalization,User has Marketing access and Nonprofit data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Archive and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Accessibility
SF-MA-04249,Marketing,Marketing Cloud Connect,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,UI,Export Retail Marketing Marketing Cloud Connect,User has Marketing access and Retail data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Export and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Performance
SF-MA-04250,Marketing,Marketing Cloud Connect,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Performance,Restore Retail Marketing Marketing Cloud Connect,User has Marketing access and Retail data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Restore and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Functional
SF-MA-04251,Marketing,Marketing Cloud Connect,Retail,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Performance,Archive Retail Marketing Marketing Cloud Connect,User has Marketing access and Retail data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Archive and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Performance
SF-MA-04252,Marketing,Marketing Cloud Connect,Retail,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Mobile,Update Retail Marketing Marketing Cloud Connect,User has Marketing access and Retail data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Update and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,UI
SF-MA-04253,Marketing,Marketing Cloud Connect,Retail,Consent Capture -> Segment -> Journey -> Send -> Response,Mobile,Restore Retail Marketing Marketing Cloud Connect,User has Marketing access and Retail data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Restore and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Mobile
SF-MA-04254,Marketing,Marketing Cloud Connect,Retail,Consent Capture -> Segment -> Journey -> Send -> Response,Functional,Validate Retail Marketing Marketing Cloud Connect,User has Marketing access and Retail data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Validate and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Security
SF-MA-04255,Marketing,Marketing Cloud Connect,Healthcare,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Accessibility,Close Healthcare Marketing Marketing Cloud Connect,User has Marketing access and Healthcare data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Close and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Mobile
SF-MA-04256,Marketing,Marketing Cloud Connect,Healthcare,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Functional,Reject Healthcare Marketing Marketing Cloud Connect,User has Marketing access and Healthcare data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Reject and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Security
SF-MA-04257,Marketing,Marketing Cloud Connect,Healthcare,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Regression,Reject Healthcare Marketing Marketing Cloud Connect,User has Marketing access and Healthcare data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Reject and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Security
SF-MA-04258,Marketing,Marketing Cloud Connect,Healthcare,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Regression,View Healthcare Marketing Marketing Cloud Connect,User has Marketing access and Healthcare data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform View and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Accessibility
SF-MA-04259,Marketing,Marketing Cloud Connect,Healthcare,Consent Capture -> Segment -> Journey -> Send -> Response,Integration,Reject Healthcare Marketing Marketing Cloud Connect,User has Marketing access and Healthcare data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Reject and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Integration
SF-MA-04260,Marketing,Marketing Cloud Connect,Healthcare,Consent Capture -> Segment -> Journey -> Send -> Response,Performance,Submit Healthcare Marketing Marketing Cloud Connect,User has Marketing access and Healthcare data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Submit and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Security
SF-MA-04261,Marketing,Marketing Cloud Connect,Financial Services,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Mobile,Bulk Edit Financial Services Marketing Marketing Cloud Connect,User has Marketing access and Financial Services data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Bulk Edit and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Accessibility
SF-MA-04262,Marketing,Marketing Cloud Connect,Financial Services,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Functional,Approve Financial Services Marketing Marketing Cloud Connect,User has Marketing access and Financial Services data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Approve and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Accessibility
SF-MA-04263,Marketing,Marketing Cloud Connect,Financial Services,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Regression,Delete Financial Services Marketing Marketing Cloud Connect,User has Marketing access and Financial Services data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Delete and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Security
